transaction_date,user_id,transaction_amount,merchant_type,channel,balance_before,balance_after,is_fraud
2025-02-28 18:30:45.718435,USR013,468.35,Utilities,ONLINE,44461.83,43993.48,0
2025-01-05 12:59:45.718435,USR014,830.22,Electronics,ONLINE,20466.08,19635.86,0
2025-06-24 01:56:45.718435,USR019,499.7,Grocery,ATM,36459.9,35960.21,0
2025-08-22 21:58:45.718435,USR009,669.58,Utilities,ONLINE,23066.57,22396.99,0
2025-11-23 01:43:45.000000,USR011,3188.85,Healthcare,POS,29773.86,26585.01,0
2025-04-04 06:38:45.718435,USR019,680.11,Travel,POS,38452.23,37772.12,0
2025-10-24 18:17:45.718435,USR009,73.03,Entertainment,ATM,22164.32,22091.29,0
2025-05-11 00:00:00.000000,USR017,8420.45,Travel,ONLINE,33004.74,24584.29,0
2025-10-18 13:10:45.718435,USR001,881.05,Travel,ATM,27636.54,26755.49,0
2025-09-17 00:00:00.000000,USR009,772.58,Restaurant,ATM,26498.81,25726.23,0
2025-01-01 19:32:45.718435,USR016,1101.77,Electronics,POS,27091.0,25989.23,0
2025-08-24 19:52:45.718435,USR009,324.15,Entertainment,ATM,21535.5,21211.35,0
2025-11-11 18:02:45.718435,USR005,8979.09,Unknown,POS,44536.66,35557.56,0
2024-12-09 18:00:45.718435,USR013,585.11,Clothing,ATM,47159.85,46574.74,0
2025-10-14 22:33:45.718435,USR007,2447.15,Grocery,ONLINE,28685.035,21433.35,0
2025-02-08 17:55:00.000000,USR010,3276.17,Clothing,ATM,30078.06,26801.9,0
2025-07-26 06:58:45.718435,USR007,668.51,Entertainment,ATM,20213.76,19545.24,0
2025-01-04 23:06:45.718435,USR002,1291.24,Grocery,ONLINE,20687.76,19396.53,0
2025-03-24 19:10:45.718435,USR005,2967.42,Gas Station,ONLINE,45994.94,43027.51,0
2025-09-25 13:47:45.718435,USR020,1054.19,Online Shopping,ATM,26748.17,25693.97,0
2025-11-07 23:15:45.718435,USR013,6090.59,Clothing,ATM,45174.19,39083.6,0
2025-01-12 23:44:45.718435,USR009,1258.41,Restaurant,ATM,21381.21,26706.25,0
2025-07-15 23:01:45.718435,USR017,994.95,Travel,ATM,29800.12,28805.17,0
2025-06-06 02:30:45.718435,USR010,821.61,Electronics,POS,35531.01,34709.4,0
2025-09-01 12:07:45.718435,USR005,1851.28,Utilities,ONLINE,44748.7,42897.42,0
2024-12-08 09:57:45.718435,USR019,258.06,Grocery,ONLINE,34836.61,34578.55,0
2025-06-24 04:28:45.718435,USR009,2205.75,Entertainment,ATM,21260.81,19055.06,0
2025-08-16 17:35:45.718435,USR006,1989.56,Electronics,POS,30276.87,28287.31,0
2025-11-27 04:11:45.718435,USR018,2898.36,Restaurant,POS,20825.13,17926.76,0
2025-01-21 17:05:45.718435,USR016,2377.71,Restaurant,ATM,27857.1,25479.38,0
2025-02-10 23:11:45.718435,USR011,4099.5,Utilities,ONLINE,28330.6,26706.25,0
2025-06-04 02:37:45.718435,USR008,746.76,Entertainment,ONLINE,37011.34,36264.58,0
2025-08-12 20:04:45.718435,USR001,15912.94,Online Shopping,ATM,28812.38,12899.44,1
2025-03-10 22:20:45.718435,USR009,2378.28,Clothing,ONLINE,25531.42,23153.14,0
2025-07-25 00:00:00.000000,USR006,25.99,Restaurant,POS,32485.79,32459.81,0
2025-08-03 12:31:45.718435,USR008,959.05,Entertainment,ONLINE,28685.035,40195.39,0
2025-07-21 16:22:45.718435,USR007,1343.45,Restaurant,ONLINE,21840.89,20497.44,0
2025-04-29 19:40:45.718435,USR003,894.77,Grocery,ONLINE,28685.035,32893.57,0
2025-03-24 10:25:45.718435,USR017,1968.61,Healthcare,ATM,29793.65,27825.04,0
2025-07-29 17:00:45.718435,USR012,11.42,Grocery,ATM,21811.96,21800.55,0
2025-04-17 02:18:45.718435,USR004,360.14,Unknown,POS,18591.14,18231.0,0
2024-12-11 08:44:45.718435,USR018,554.7,Clothing,ONLINE,24533.31,23978.61,0
2025-04-26 15:52:45.718435,USR006,19853.44,Online Shopping,ATM,30057.05,10203.61,1
2025-01-30 09:37:45.718435,USR018,417.2,Travel,ATM,24211.67,23794.47,0
2025-04-19 15:47:45.718435,USR017,679.48,Clothing,ATM,30643.15,29963.67,0
2025-09-20 17:35:45.718435,USR004,853.87,Healthcare,ATM,15253.9684,13486.22,0
2025-10-12 00:00:00.000000,USR017,1308.65,Healthcare,ONLINE,31385.84,30077.18,0
2025-08-10 17:42:45.718435,USR001,1026.99,Unknown,ONLINE,24508.06,23481.06,0
2025-03-15 17:21:45.718435,USR016,335.81,Travel,POS,27374.08,27038.27,0
2025-01-13 21:14:45.000000,USR020,1519.52,Entertainment,POS,25762.62,24243.1,0
2025-09-12 17:59:45.718435,USR012,498.31,Clothing,POS,23899.6,23401.28,0
2024-12-26 18:46:45.718435,USR004,10487.3,Travel,ATM,15253.9684,7047.8708,1
2025-04-22 00:00:00.000000,USR009,1697.55,Online Shopping,POS,26340.63,24643.08,0
2025-10-18 11:14:45.718435,USR017,3255.83,Travel,ATM,31712.39,28456.56,0
2025-10-30 16:51:45.718435,USR019,16490.73,Electronics,ONLINE,33756.1,17265.37,1
2025-08-10 04:16:45.718435,USR019,109.02,Electronics,POS,36103.58,35994.56,0
2025-07-29 01:59:45.718435,USR014,683.19,Travel,ONLINE,15534.62,14851.43,0
2025-02-15 01:14:45.718435,USR020,7.354,Electronics,ATM,26468.8,26465.74,0
2025-06-15 02:10:45.718435,usr018,7.354,Utilities,ATM,20606.91,20604.25,0
2025-07-10 03:40:45.718435,USR006,1002.34,Utilities,POS,29953.95,28951.61,0
2025-08-25 18:44:45.718435,USR001,3142.22,Restaurant,POS,29399.46,26257.23,0
2025-06-06 06:38:45.718435,USR011,781.86,Gas Station,ATM,27713.64,26931.78,0
2025-03-12 05:09:45.718435,USR012,630.87,Travel,ATM,20650.24,20019.37,0
2025-04-10 13:04:45.718435,USR020,247.52,Entertainment,POS,30380.59,30133.07,0
2025-02-06 20:56:45.718435,USR018,73.99,Electronics,ONLINE,21901.42,21827.44,0
2025-05-22 20:49:45.718435,USR013,1519.53,Travel,ATM,45924.4,44404.87,0
2025-08-25 16:13:45.718435,USR012,1439.48,Restaurant,ATM,23556.92,22117.44,0
2025-10-23 11:28:45.718435,USR019,126.4,Grocery,ATM,35912.91,35786.52,0
2025-08-08 11:48:45.718435,USR019,1601.21,Entertainment,POS,32737.35,31136.13,0
2025-02-21 00:00:00.000000,USR008,4546.33,Travel,POS,40446.35,35900.02,0
2025-11-30 21:16:45.718435,USR019,335.45,Electronics,ONLINE,33222.3,32886.85,0
2025-09-21 16:29:00.000000,USR013,122.11,Gas Station,POS,47755.05,46811.329600000005,0
2025-05-30 22:16:45.718435,USR006,724.78,Electronics,ATM,28329.01,27604.23,0
2025-06-26 00:00:00.000000,USR019,620.96,Gas Station,ATM,38327.78,37706.82,0
2025-07-04 09:50:45.718435,USR009,1523.26,Electronics,ONLINE,25545.22,24021.96,0
2025-02-25 22:34:45.718435,USR008,1294.11,Gas Station,POS,37853.91,36559.8,0
2025-02-01 19:53:45.718435,USR008,609.79,Grocery,POS,38554.92,37945.13,0
2025-11-25 19:10:45.718435,USR005,24257.77,Electronics,ONLINE,43442.99,19185.22,1
2025-08-05 13:22:45.718435,USR002,718.89,Healthcare,ATM,22606.9,21888.01,0
2025-10-29 10:05:45.000000,USR017,4258.57,Entertainment,ATM,28615.83,24357.25,0
2024-12-13 00:00:00.000000,USR017,241.77,Travel,ATM,33361.82,33120.05,0
2025-06-12 19:06:45.718435,USR007,1185.97,Entertainment,ONLINE,24321.54,23135.57,0
2025-01-15 23:35:45.718435,USR008,1250.39,Healthcare,ONLINE,37937.37,36686.98,0
2025-11-01 04:13:45.718435,USR018,286.77,Utilities,POS,21687.71,21400.93,0
2025-08-23 08:57:45.718435,USR018,409.81,Healthcare,ONLINE,23264.65,22854.84,0
2025-12-04 20:43:45.718435,USR020,1390.03,Travel,ONLINE,26951.14,25561.11,0
2025-07-09 09:08:45.718435,USR020,1188.57,Clothing,ATM,28813.91,27625.34,0
2024-12-11 04:07:45.718435,USR014,746.72,Healthcare,ONLINE,19848.26,19101.54,0
2025-01-21 00:10:45.718435,USR001,791.91,Healthcare,ONLINE,26080.56,25288.65,0
2025-10-19 06:34:00.000000,USR020,1574.28,Gas Station,ONLINE,29325.36,27751.07,0
2025-11-17 00:00:00.000000,USR010,772.42,Entertainment,POS,34525.59,33753.17,0
2025-05-28 19:04:45.718435,USR003,3437.97,Restaurant,POS,31962.36,28524.39,0
2025-06-05 22:03:45.718435,USR006,3098.59,Online Shopping,POS,30581.67,27483.08,0
2025-03-29 05:56:45.718435,USR010,186.54,Restaurant,ATM,34323.7,34137.16,0
2025-10-28 01:42:45.718435,USR001,262.28,Entertainment,ATM,27201.05,26938.77,0
2025-10-14 21:59:45.718435,USR015,1317.54,Clothing,ATM,39534.11,38216.57,0
2024-12-31 15:54:45.718435,USR013,6972.86,Online Shopping,POS,48639.976,42780.57,0
2025-07-13 05:21:45.718435,USR019,1476.57,Grocery,POS,36545.15,26706.25,0
2025-06-02 13:59:45.718435,USR010,902.89,Unknown,ONLINE,33109.11,32206.21,0
2025-08-06 17:59:45.718435,USR001,890.16,Clothing,ONLINE,28351.86,27461.7,0
2025-05-09 05:56:45.718435,USR017,602.99,Utilities,ATM,34356.12,33753.13,0
2025-09-02 17:38:45.718435,USR019,1199.02,Travel,ATM,33937.91,32738.9,0
2025-01-28 16:32:45.718435,USR011,1572.24,Travel,ONLINE,30795.91,29223.67,0
2024-12-19 10:37:45.718435,USR013,6070.02,Travel,POS,47629.7,41559.68,0
2025-05-12 04:33:45.718435,USR004,1053.56,Healthcare,ONLINE,15491.63,14438.07,0
2024-12-14 06:58:45.718435,USR019,174.53,Restaurant,ATM,36595.85,36421.32,0
2025-03-04 07:17:45.718435,USR008,5284.14,Unknown,ATM,36444.28,31160.14,0
2025-02-05 11:44:45.718435,USR007,3034.98,Restaurant,ONLINE,18609.4,15574.42,0
2025-08-01 22:00:45.718435,USR017,266.95,Entertainment,POS,31109.62,30842.66,0
2025-02-12 22:27:45.718435,USR008,1919.87,Gas Station,ATM,38223.65,36303.79,0
2025-10-10 21:50:45.718435,USR001,428.61,Gas Station,ATM,27247.13,26818.52,0
2025-07-10 23:33:45.718435,USR002,33.48,Clothing,ONLINE,23484.29,23450.8,0
2024-12-09 17:37:45.718435,USR009,2011.52,Clothing,ATM,26666.93,24655.4,0
2024-12-28 12:58:45.718435,USR015,11400.0,Travel,POS,40475.32,29075.32,0
2025-11-14 00:00:00.000000,USR002,2783.76,Travel,POS,18153.16,15369.41,0
2025-05-15 23:46:45.718435,USR012,17.54,Clothing,POS,21431.09,21413.55,0
2025-07-26 19:41:45.718435,USR008,67.88,Electronics,ATM,38577.62,38509.74,0
2024-12-16 12:35:00.000000,USR009,235.54,Entertainment,ATM,25130.38,24894.84,0
2025-01-25 07:06:45.718435,USR007,196.63,Restaurant,ONLINE,19197.47,19000.84,0
2025-10-15 06:11:45.718435,USR009,266.66,Clothing,ATM,25312.22,25045.57,0
2025-07-08 22:32:45.718435,USR007,752.0,Travel,ONLINE,21954.75,21202.75,0
2025-01-22 07:45:45.718435,USR012,59.52,Gas Station,POS,23170.21,23110.69,0
2025-11-09 06:49:45.718435,USR014,1097.36,Gas Station,POS,20386.54,19289.18,0
2025-03-27 03:43:45.718435,USR019,4524.33,Electronics,POS,38035.87,33511.55,0
2025-03-30 21:20:45.718435,USR007,463.44,Gas Station,POS,19030.38,18566.94,0
2025-01-31 12:20:45.718435,USR020,4196.51,Restaurant,ONLINE,25267.53,21071.01,0
2025-02-27 20:28:45.718435,USR010,1406.62,Utilities,POS,34886.3,33479.68,0
2025-11-14 17:58:45.718435,USR008,959.05,Travel,ONLINE,28685.035,29721.13,0
2025-07-19 22:12:45.718435,USR012,1734.17,Online Shopping,POS,23474.45,21740.28,0
2025-11-18 14:21:45.718435,USR018,2224.49,Utilities,ATM,22668.0,20443.52,0
2025-07-12 18:41:45.718435,USR012,8077.3,Online Shopping,ONLINE,21538.68,13461.38,1
2025-01-26 17:23:45.718435,USR006,2446.71,Entertainment,POS,27773.22,25326.51,0
2025-01-27 10:26:45.718435,USR015,6419.24,Entertainment,ONLINE,39841.18,33421.94,0
2025-04-09 18:12:45.718435,USR017,344.55,Online Shopping,POS,30632.64,30288.09,0
2025-02-25 11:38:45.718435,USR008,1769.62,Electronics,ONLINE,39761.55,37991.93,0
2025-09-01 03:30:45.718435,USR020,1571.67,Utilities,ONLINE,30918.39,29346.72,0
2024-12-14 22:05:45.718435,USR020,738.86,Entertainment,ONLINE,27803.04,27064.18,0
2025-06-08 02:43:45.718435,USR014,38.12,Online Shopping,POS,18127.4,18089.28,0
2024-12-27 06:06:45.718435,USR008,151.29,Utilities,ONLINE,40637.41,40486.12,0
2025-10-06 08:02:45.718435,USR019,540.38,Utilities,POS,32805.83,32265.45,0
2024-12-16 20:07:45.718435,USR011,1425.82,Clothing,ATM,26768.63,25342.82,0
2025-11-30 17:08:45.718435,USR013,535.04,Entertainment,ATM,48639.976,46811.329600000005,0
2025-10-26 21:24:45.718435,USR006,2851.38,Grocery,POS,31584.57,28733.2,0
2025-01-27 00:00:00.000000,USR011,2601.85,Healthcare,ONLINE,30519.35,27917.49,0
2025-11-27 12:02:45.718435,USR016,727.84,Travel,ATM,27048.72,26320.87,0
2025-03-07 20:34:45.718435,USR015,20116.82,Travel,ATM,40975.13,20858.31,1
2025-10-27 02:52:45.718435,USR005,764.06,Travel,POS,44707.51,43943.45,0
2025-10-20 00:42:45.718435,USR020,514.68,Gas Station,ONLINE,25893.33,25378.65,0
2025-06-23 00:00:00.000000,USR005,672.64,Healthcare,ONLINE,45842.43,45169.79,0
2025-07-18 04:07:45.718435,USR004,90.88,Travel,ONLINE,15443.07,15352.2,0
2025-03-29 00:00:00.000000,USR012,780.98,Healthcare,ONLINE,22610.02,21829.04,0
2025-12-03 21:46:45.718435,USR006,3122.67,Online Shopping,POS,29660.28,26537.61,0
2025-03-09 05:28:45.718435,USR016,589.55,Grocery,ATM,27044.78,26455.23,0
2025-08-12 23:16:45.718435,USR014,1402.07,Utilities,ONLINE,18831.2,26706.25,0
2025-06-17 12:43:45.718435,USR014,568.34,Grocery,ATM,20550.85,19982.51,0
2025-01-03 23:43:45.718435,USR004,824.55,Online Shopping,POS,16612.38,15787.83,0
2025-04-13 23:59:45.718435,USR014,2822.52,Clothing,ONLINE,17111.59,14289.07,0
2025-06-01 02:41:45.718435,USR002,771.57,Restaurant,POS,21788.21,21016.64,0
2025-10-17 23:40:45.718435,USR010,2541.6,Clothing,ONLINE,31736.99,29195.39,0
2025-11-25 13:35:45.718435,USR006,1259.45,Travel,ONLINE,28400.37,27140.92,0
2025-09-19 10:53:45.718435,USR015,486.46,Entertainment,ATM,40672.95,40186.49,0
2025-10-05 04:15:45.718435,USR017,578.83,Clothing,ONLINE,30698.77,30119.94,0
2025-07-20 16:43:45.718435,USR019,561.57,Healthcare,ATM,35530.98,34969.41,0
2025-09-17 22:45:45.000000,USR009,788.08,Clothing,ATM,22594.07,21805.99,0
2025-01-31 00:00:00.000000,USR001,962.18,Online Shopping,POS,29464.77,28502.59,0
2025-10-29 02:29:45.718435,USR005,1549.5,Restaurant,POS,41445.06,39895.56,0
2025-07-29 01:35:45.000000,USR010,736.83,Healthcare,POS,34498.35,33761.52,0
2025-11-01 13:34:45.718435,USR014,959.05,Electronics,ONLINE,20174.57,19571.37,0
2024-12-08 16:35:45.718435,USR019,248.64,Electronics,POS,33834.32,33585.67,0
2025-10-09 23:20:45.718435,USR009,687.09,Clothing,POS,25488.66,24801.57,0
2025-05-13 01:13:45.718435,USR004,61.68,Online Shopping,ATM,17213.22,17151.54,0
2025-10-10 18:21:45.718435,USR019,2068.39,Healthcare,ONLINE,33008.56,30940.17,0
2025-07-17 05:58:45.718435,USR001,131.99,Grocery,ATM,28042.27,27910.28,0
2025-06-25 16:43:45.718435,USR012,680.38,Online Shopping,ATM,21619.79,20939.4,0
2025-02-20 11:09:45.718435,USR019,1950.35,Clothing,ONLINE,32907.02,30956.68,0
2025-03-21 03:22:45.718435,USR009,903.95,Grocery,POS,25371.69,26706.25,0
2025-06-12 04:39:45.718435,USR018,502.27,Entertainment,ONLINE,22392.94,21890.67,0
2025-06-11 17:16:45.000000,USR016,23.25,Clothing,ATM,24558.88,24535.62,0
2025-08-03 14:02:45.718435,USR004,10852.1,Electronics,ONLINE,16964.75,7047.8708,1
2025-03-06 21:17:45.718435,USR008,172.7,Unknown,ATM,40264.77,40092.06,0
2025-03-04 07:35:45.718435,USR019,345.87,Grocery,ONLINE,34210.57,33864.7,0
2025-03-08 16:19:45.718435,USR018,14891.29,Travel,ATM,20606.74,7047.8708,1
2025-06-21 16:38:45.000000,USR010,362.48,Grocery,ATM,34590.38,34227.9,0
2025-11-28 14:26:45.718435,USR003,1606.14,Clothing,POS,34214.65,32608.51,0
2025-10-31 12:51:45.718435,USR019,2523.81,Healthcare,POS,36151.43,33627.62,0
2025-01-14 02:18:45.718435,USR013,581.59,Grocery,POS,47503.15,46811.329600000005,0
2025-09-26 04:15:45.718435,USR003,2265.46,Travel,ATM,32362.01,30096.55,0
2025-04-26 01:03:45.718435,USR011,319.79,Gas Station,ONLINE,29912.88,29593.08,0
2025-03-30 11:05:45.000000,USR013,1205.74,Utilities,ONLINE,48607.17,46811.329600000005,0
2025-09-04 17:49:45.718435,USR020,77.89,Healthcare,ONLINE,30112.8,30034.91,0
2025-02-28 00:00:00.000000,USR003,2072.82,Restaurant,ATM,35160.38,33087.56,0
2025-11-16 18:26:45.718435,USR009,480.87,Electronics,ATM,21173.47,20692.6,0
2025-07-15 14:39:45.718435,USR007,17362.42,Online Shopping,ONLINE,19434.16,7047.8708,1
2025-08-18 16:19:45.718435,USR016,231.74,Entertainment,POS,25231.38,24999.63,0
2025-07-08 20:15:45.718435,USR006,881.87,Online Shopping,ONLINE,31342.08,30460.21,0
2025-07-21 09:23:45.718435,USR012,350.34,Online Shopping,POS,24854.74,24504.39,0
2025-05-11 10:06:45.718435,USR012,3578.98,Healthcare,POS,22705.34,19126.36,0
2025-06-05 19:04:45.718435,USR014,1545.12,Utilities,ATM,19893.8,18348.69,0
2025-03-31 02:40:45.718435,USR019,1223.56,Restaurant,ATM,35270.84,34047.28,0
2025-10-03 09:09:45.718435,usr014,734.22,Grocery,ONLINE,18650.85,17916.62,0
2025-08-10 17:05:45.718435,USR013,19641.79,Online Shopping,ATM,48639.976,29284.97,1
2025-09-29 19:55:45.718435,USR006,407.88,Utilities,POS,28685.035,28460.55,0
2025-11-08 14:31:45.718435,USR017,1841.44,Travel,ONLINE,32498.31,30656.87,0
2025-07-04 06:56:45.718435,USR005,1825.74,Electronics,ONLINE,45286.33,43460.59,0
2025-04-23 13:53:45.718435,USR007,299.65,Entertainment,ATM,19760.32,19460.67,0
2025-02-11 13:32:45.718435,USR013,1823.62,Clothing,POS,48315.21,46491.59,0
2025-04-11 23:49:45.718435,USR003,1468.44,Entertainment,ATM,34094.08,32625.63,0
2025-01-23 03:24:45.718435,USR016,2236.14,Online Shopping,POS,25158.05,22921.91,0
2024-12-27 12:36:45.718435,USR005,550.87,Utilities,ONLINE,42747.18,42196.31,0
2025-11-06 09:48:00.000000,USR006,1220.25,Clothing,ATM,31598.08,30377.83,0
2025-05-08 08:06:45.718435,USR001,310.39,Gas Station,ATM,26209.86,25899.47,0
2025-03-22 19:42:45.718435,USR019,1598.84,Clothing,ONLINE,28685.035,36841.48,0
2025-09-10 02:01:45.718435,USR013,284.19,Utilities,ATM,47422.32,46811.329600000005,0
2025-07-22 17:54:45.718435,USR005,327.59,Travel,ATM,43652.4,43324.81,0
2025-06-21 15:21:45.718435,USR016,13494.94,Travel,ONLINE,24097.33,10602.38,1
2025-04-11 15:54:45.718435,USR019,809.11,Electronics,POS,37513.42,36704.31,0
2025-10-26 22:11:45.718435,USR011,1082.37,Utilities,ATM,29425.39,28343.02,0
2025-09-20 12:09:45.718435,USR017,3605.22,Utilities,POS,33286.81,29681.59,0
2025-09-20 04:48:45.718435,USR018,252.23,Electronics,ONLINE,22466.87,22214.64,0
2025-05-14 15:59:45.718435,USR005,538.06,Healthcare,ATM,44842.86,44304.79,0
2025-10-14 04:51:45.718435,USR012,57.46,Grocery,POS,24866.34,24808.88,0
2025-11-20 13:41:45.000000,USR006,328.04,Entertainment,ONLINE,31650.88,31322.83,0
2025-07-06 21:58:45.718435,USR001,364.22,Utilities,ATM,26439.82,26075.6,0
2025-10-11 14:06:45.718435,USR013,349.52,Restaurant,ONLINE,44051.71,43702.2,0
2025-02-26 10:43:00.000000,USR001,961.28,Utilities,POS,26720.12,25758.84,0
2025-01-13 04:52:45.718435,USR004,1572.65,Healthcare,ONLINE,15253.9684,13072.83,0
2025-05-02 21:34:45.718435,USR017,85.34,Electronics,POS,32985.12,32899.79,0
2025-08-07 05:56:45.718435,USR003,1337.17,Clothing,ONLINE,33830.54,32493.36,0
2025-05-26 08:34:45.718435,USR006,1458.08,Online Shopping,ATM,29785.63,28327.55,0
2025-04-05 03:16:45.718435,USR014,968.09,Restaurant,ONLINE,18704.17,17736.07,0
2025-11-04 02:08:45.718435,USR007,923.2,Entertainment,ONLINE,21063.09,20139.89,0
2025-11-04 02:25:45.718435,USR016,587.52,Unknown,ONLINE,24507.85,23920.32,0
2025-04-23 22:51:45.718435,USR015,252.87,Utilities,ONLINE,42145.94,41893.06,0
2025-11-11 03:00:45.718435,USR002,992.91,Unknown,ONLINE,17920.65,16927.74,0
2025-05-03 02:45:45.718435,USR003,5933.36,Utilities,POS,31344.33,25410.97,0
2025-04-12 01:52:45.718435,USR012,33.76,Electronics,ONLINE,24980.58,24946.82,0
2025-03-30 00:00:00.000000,USR013,70.55,Utilities,ATM,44993.98,44923.43,0
2025-07-01 14:01:45.718435,USR019,182.14,Electronics,POS,37926.78,37744.64,0
2025-04-01 01:53:45.718435,USR020,352.73,Gas Station,ONLINE,29369.3,29016.56,0
2025-09-06 04:34:45.718435,USR015,2434.08,Healthcare,ONLINE,42134.18,39700.1,0
2025-02-08 18:51:45.718435,USR013,5735.4,Online Shopping,ATM,44217.51,38482.11,0
2025-02-19 02:39:45.718435,USR002,232.58,Restaurant,POS,18777.56,18544.98,0
2025-03-27 12:16:45.718435,USR001,752.08,Online Shopping,ATM,28904.89,28152.8,0
2025-01-03 17:23:45.718435,USR007,167.83,Healthcare,ONLINE,23663.63,23495.8,0
2025-02-08 23:52:45.000000,USR020,1805.38,Grocery,ATM,29841.01,28035.63,0
2025-05-06 00:00:00.000000,USR006,2404.52,Entertainment,ONLINE,31958.04,29553.53,0
2025-06-02 23:47:45.718435,USR016,178.72,Electronics,ONLINE,28896.44,28717.72,0
2025-05-30 12:03:45.718435,USR018,588.33,Entertainment,ATM,25188.74,26706.25,0
2024-12-21 16:06:45.000000,USR013,2978.43,Entertainment,ATM,28685.035,46811.329600000005,0
2025-05-15 02:19:45.718435,USR015,5130.5,Gas Station,ONLINE,41290.99,36160.49,0
2025-04-19 00:47:45.718435,USR017,202.1,Utilities,POS,29411.42,29209.31,0
2025-09-04 12:20:45.718435,USR003,479.6,Unknown,POS,33930.03,33450.42,0
2025-10-29 13:57:45.718435,USR015,2392.54,Entertainment,POS,39066.63,26706.25,0
2025-09-06 13:26:45.718435,USR020,4027.53,Electronics,ATM,29427.38,25399.85,0
2025-01-21 00:06:45.718435,USR019,6530.54,Healthcare,ONLINE,34109.66,27579.12,0
2025-09-24 13:40:45.718435,USR001,7.354,Gas Station,ONLINE,29996.76,29991.86,0
2025-06-24 01:41:45.718435,USR005,6945.87,Healthcare,ONLINE,44361.01,37415.14,0
2025-09-13 14:57:45.718435,USR014,147.31,Utilities,ATM,17846.49,17699.18,0
2025-02-13 13:22:45.718435,USR010,1555.73,Clothing,POS,31547.33,29991.6,0
2025-01-31 16:33:45.718435,USR016,1256.51,Clothing,ONLINE,28296.87,27040.36,0
2025-07-01 09:58:45.718435,USR017,836.49,Entertainment,ONLINE,31713.25,30876.76,0
2025-09-23 11:12:45.718435,USR018,607.86,Online Shopping,ATM,20362.68,19754.82,0
2025-04-20 16:58:45.718435,USR015,162.98,Electronics,ONLINE,38970.15,38807.17,0
2025-11-17 14:28:45.718435,USR013,265.28,Utilities,ONLINE,44191.05,43925.77,0
2025-08-30 00:00:00.000000,USR008,2150.05,Restaurant,ATM,38891.83,36741.79,0
2025-10-15 18:20:45.718435,USR008,1564.27,Travel,ONLINE,40615.62,39051.36,0
2025-03-25 05:27:45.718435,USR007,7.354,Travel,POS,20603.9,20602.07,0
2025-04-16 00:00:00.000000,USR004,362.75,Restaurant,ATM,15253.9684,14550.62,0
2025-03-27 04:31:45.718435,USR009,1453.02,Gas Station,POS,21789.41,20336.38,0
2025-05-29 13:26:45.718435,USR006,223.59,Electronics,ATM,29093.17,28869.58,0
2025-09-25 21:40:45.718435,USR014,139.79,Restaurant,ONLINE,16635.43,16495.64,0
2025-05-03 11:37:45.000000,USR003,425.26,Electronics,ATM,33720.22,33294.97,0
2025-11-18 00:19:45.718435,USR017,1654.11,Online Shopping,ONLINE,32299.61,30645.5,0
2025-01-14 19:44:45.718435,USR011,774.19,Clothing,ONLINE,28685.035,26581.37,0
2025-07-18 23:08:45.718435,USR017,405.66,Travel,ONLINE,30939.23,30533.57,0
2025-09-26 00:56:45.718435,USR012,136.99,Entertainment,POS,24978.93,24841.94,0
2025-06-28 07:41:45.718435,USR006,261.7,Travel,ONLINE,32112.89,31851.19,0
2025-02-12 18:28:45.718435,USR001,658.15,Gas Station,ONLINE,27969.46,27311.31,0
2025-11-23 06:22:45.718435,USR017,1312.02,Utilities,ATM,28576.36,27264.35,0
2025-03-02 21:22:45.718435,USR012,450.96,Healthcare,ATM,24275.68,23824.72,0
2025-05-04 00:00:00.000000,USR019,364.98,Travel,POS,32916.17,32551.19,0
2025-11-23 00:00:00.000000,USR009,357.94,Travel,ONLINE,22978.89,22620.95,0
2025-05-31 14:21:45.718435,USR006,811.83,Online Shopping,ATM,29354.67,28542.84,0
2025-08-26 18:22:45.718435,USR002,231.78,Electronics,POS,19116.94,18885.16,0
2025-07-16 08:52:00.000000,USR019,5953.64,Healthcare,POS,33002.09,27048.44,0
2025-04-17 05:22:45.718435,USR011,681.54,Healthcare,ATM,31547.85,30866.31,0
2025-06-04 01:56:45.718435,USR020,551.82,Utilities,ONLINE,28708.19,28156.37,0
2025-06-25 05:13:45.718435,USR002,959.05,Restaurant,ONLINE,21272.33,20332.42,0
2025-03-14 21:22:45.718435,USR011,121.81,Travel,ONLINE,29939.94,26706.25,0
2025-05-31 17:09:00.000000,USR020,4078.5,Utilities,POS,27347.66,23269.16,0
2025-02-10 12:58:45.718435,USR013,2276.16,Grocery,ATM,48507.64,46231.48,0
2025-09-15 09:17:45.718435,USR002,759.18,Online Shopping,ONLINE,20418.43,19659.25,0
2025-08-13 00:00:00.000000,USR018,208.86,Restaurant,POS,22877.68,22668.82,0
2025-01-17 00:00:00.000000,USR017,883.25,Gas Station,ATM,28569.87,26706.25,0
2025-02-26 17:31:45.718435,USR002,1279.7,Restaurant,ATM,19330.95,18051.25,0
2024-12-08 12:33:45.718435,USR007,1506.21,Grocery,ONLINE,20533.62,19027.41,0
2025-05-14 13:31:45.718435,USR014,824.71,Restaurant,ONLINE,20304.16,19479.45,0
2025-12-01 07:08:45.000000,USR018,2485.53,Travel,POS,23038.23,20552.7,0
2025-06-17 20:57:45.718435,USR010,21255.95,Online Shopping,ONLINE,30899.86,26706.25,1
2025-09-12 04:43:45.718435,USR017,14.69,Utilities,ONLINE,33168.28,33153.59,0
