transaction_date,user_id,transaction_amount,merchant_type,channel,balance_before,balance_after,is_fraud,Last_6_Month_Avg,Current_Month_Cumulative_Sum,Deviation_From_Avg,Deviation_Ratio,Rolling_Std,Transaction_Velocity,Merchant_Risk_Score,user_mean_amount,user_std_amount,user_max_amount,user_min_amount,user_avg_balance,Amount_Normalized,Amount_To_Balance_Ratio,Amount_To_Max_Ratio,Hour,DayOfWeek,IsWeekend,IsNightTime,Channel_Encoded,Merchant_Encoded
2025-03-04 01:52:45.718435,USR011,369.02,Grocery,ONLINE,29466.22,29097.2,0,2147.196977443609,8211.75,-1778.1769774436088,0.17178126767459662,3816.366398826635,0.17391304347826086,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.4452079538214505,0.012523068005736543,0.01444061234582742,1,1,0,1,2,1
2025-03-04 22:00:45.718435,USR011,1696.06,Healthcare,POS,27306.59,25610.52,0,2143.830283582089,9907.81,-447.7702835820892,0.7907665296330131,3816.1473556156006,0.04731861198738171,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.06871751844924465,0.06210947212844487,0.06637077929452077,22,1,0,1,0,5
2025-03-05 12:04:45.718435,USR011,4130.49,Electronics,ONLINE,31841.58,27711.09,0,2158.546281481482,14038.3,1971.943718518518,1.9126656536235103,3840.6455620811694,0.06637168141592921,1.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,0.6219471266128176,0.12971593382194532,0.1616356969495331,12,2,0,0,2,6
2025-03-07 01:43:45.718435,USR011,64.01,Grocery,ONLINE,31573.76,31509.75,0,2143.1452794117645,14102.31,-2079.1352794117643,0.029853387554765333,3847.365203034348,0.0258732212160414,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.531741402468723,0.0020272521469680217,0.002504860431023829,1,4,0,1,2,1
2025-03-08 08:00:45.718435,USR011,508.06,Travel,ONLINE,28712.35,28204.29,0,2131.2103503649632,14610.369999999999,-1623.1503503649633,0.23827855441797152,3854.2801131123615,0.031965903036760786,0.7776772445585692,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.4057613432187923,0.017694208443110957,0.019881571482361606,8,5,1,0,2,2
2025-03-09 16:27:45.718435,USR011,656.53,Utilities,ONLINE,28662.39,28005.86,0,2120.5242608695653,15266.9,-1463.9942608695653,0.3094614622652974,3859.4920835089806,0.029895366218236172,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.363639376330295,0.022904827377361853,0.025691548488987255,16,6,1,0,2,8
2025-03-10 04:28:45.718435,USR011,140.22,Electronics,POS,30138.46,29998.24,0,2106.277467625899,15407.119999999999,-1966.057467625899,0.06654083392158824,3858.8411480511836,0.07682458386683738,1.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.5101200978511411,0.004652372670246912,0.005487135285707878,4,0,0,1,0,6
2025-03-10 07:50:45.718435,USR011,366.02,Clothing,ATM,29740.07,29374.05,0,2093.847057142857,15773.14,-1727.827057142857,0.17472397268906656,3861.8188789776445,0.22900763358778622,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.4460590745910705,0.012306887411918939,0.014323215356402777,7,0,0,0,1,4
2025-03-12 07:11:45.718435,USR011,1487.94,Grocery,ONLINE,26763.83,25275.89,0,2089.549843971631,17261.079999999998,-601.6098439716311,0.7117457659718882,3861.954940251903,0.020682523267838676,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.12776260330702094,0.055593104831975396,0.058226558814835114,7,2,0,0,2,1
2025-03-13 07:15:45.718435,USR011,646.34,Online Shopping,ATM,27141.55,26495.21,0,2079.3863943661972,17907.42,-1433.046394366197,0.310682670176235,3863.256828461538,0.0398936170212766,0.9733477789815818,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.3665303498777712,0.023812795776373262,0.02529279004824155,7,3,0,0,1,3
2025-03-13 07:52:45.718435,USR011,573.93,Unknown,POS,29165.1,28591.17,0,2068.8587272727273,18481.35,-1494.9287272727274,0.27727979327179375,3859.236688637649,0.6185567010309279,0.43048811653462815,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.3870735681871676,0.01967798231508498,0.02245921804682871,7,3,0,0,0,10
2025-03-14 21:22:45.718435,USR011,121.81,Travel,ONLINE,29939.94,26706.25,0,2055.337555555556,18603.16,-1933.5275555555559,0.05923638347746408,3868.111209605947,0.025974025974025976,0.7776772445585692,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.5153431423073763,0.004068342543687673,0.004766709093938643,21,4,0,0,2,2
2025-03-15 05:08:00.000000,USR011,1036.64,Grocery,ONLINE,30606.69,29570.05,0,2048.312055172414,19639.8,-1011.672055172414,0.5058478026240786,3861.6237183167127,0.11423392256538657,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.2557995377502001,0.033868612757120845,0.04056613837238778,5,5,1,1,2,1
2025-03-16 05:12:45.718435,USR011,3313.92,Clothing,POS,28797.0,25483.08,0,2056.9806027397262,22953.72,1256.9393972602738,1.61027756801414,3861.9004191964254,0.03987341588904531,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,0.3902805643299308,0.1150746579623585,0.12968141039803915,5,6,1,1,0,4
2025-03-17 00:00:00.000000,USR011,1917.44,Gas Station,POS,27434.5,25517.05,0,2056.0313469387756,24871.16,-138.5913469387756,0.932139416763623,3861.6470161389298,0.050537464840086366,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.0059104797897475934,0.06988901241092745,0.07503389446746336,0,0,0,1,0,0
2025-03-18 02:45:45.718435,USR011,416.18,Healthcare,ATM,30669.72,30253.54,0,2044.9512702702702,25287.34,-1628.7712702702702,0.20341637948445498,3861.5707939912772,0.03601955197651884,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.43182833532302295,0.01356929344990923,0.01628609301958283,2,1,0,1,1,5
2025-03-18 22:15:45.718435,USR011,4794.84,Utilities,ONLINE,28048.8,23253.96,0,2063.4068993288593,30082.18,2731.433100671141,2.3226235106842585,3895.7944375782185,0.04878048780487805,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,0.8104278210451822,0.17094025625851167,0.18763326025762062,22,1,0,1,2,8
2025-03-19 05:38:45.718435,USR011,2162.99,Unknown,ATM,30263.97,28100.99,0,2064.0707866666667,32245.17,98.91921333333312,1.0474168798307342,1199.623510824245,0.11928429423459246,0.43048811653462815,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,0.06375375520365505,0.07146843363796494,0.08464283805187049,5,2,0,1,1,10
2025-03-19 05:55:45.718435,USR011,2961.95,Gas Station,POS,27741.92,24779.97,0,2070.0170066225164,35207.119999999995,891.9329933774834,1.4301910561470699,1234.38377377805,0.7792207792207793,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,0.29042423856887206,0.10676417622946684,0.11590800427544179,5,2,0,1,0,0
2025-03-19 12:07:45.718435,USR011,554.92,Gas Station,ATM,27429.65,26874.73,0,2060.049263157895,35762.04,-1505.129263157895,0.2692415023354481,1224.6601047112022,0.1388888888888889,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.39246683679732686,0.02022992528430788,0.02171531245717455,12,2,0,0,1,0
2025-03-19 22:21:45.718435,USR011,2719.85,Gas Station,ONLINE,29962.7,27242.85,0,2064.36168627451,38481.89,655.4883137254901,1.3168879901641117,1250.8625171971694,0.08902077151335312,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,0.22173879246053246,0.09077150018188675,0.106434067228873,22,2,0,1,2,0
2025-03-20 00:29:45.718435,USR011,138.79,Entertainment,POS,29518.18,29379.39,0,2051.8579740259743,38620.68,-1913.0679740259743,0.067608184178378,1262.7232728746624,0.3191489361702128,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.5105257987513268,0.004701688868051212,0.0054311760540821305,0,3,0,1,0,7
2025-03-20 02:08:45.718435,USR011,70.33,Electronics,ATM,27399.46,26706.25,0,2039.073922580645,38691.01,-1968.7439225806452,0.03447424096820679,1278.289696015146,0.37735849056603776,1.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.5299483747140568,0.0025667452298246086,0.002752176755411746,2,3,0,1,1,6
2025-03-20 12:05:45.000000,USR011,72.91,Healthcare,POS,32477.45,32404.55,0,2026.4703076923079,38763.92,-1953.5603076923078,0.035961069182308805,1282.556746832163,0.09132586533987991,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.5292164108521834,0.0022448731389582938,0.00285313816631694,12,3,0,0,0,5
2025-03-21 21:38:45.718435,USR011,1211.45,Travel,ATM,26550.97,25339.52,0,2021.2790955414011,39975.369999999995,-809.8290955414011,0.5990518334837817,1271.5034744373274,0.028943392877098715,0.7776772445585692,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.20620473050443863,0.04562561647968117,0.04740686094616181,21,4,0,0,1,2
2025-03-22 00:00:00.000000,USR011,5560.19,Travel,POS,30986.03,25425.84,0,2043.6772658227846,45535.56,3516.512734177215,2.719348472709976,1492.1264965372386,0.29815438546964185,0.7776772445585692,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,1.0275629147214222,0.17943604146638126,0.21758318887633776,0,5,1,1,0,2
2025-03-22 06:49:45.718435,USR011,4532.26,Online Shopping,POS,31489.21,26956.95,0,2059.3287295597484,50067.82,2472.931270440252,2.199775179064971,1590.8262759845109,0.12772425894702938,0.9733477789815818,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,0.7359320571495696,0.14392600112860474,0.17735789309657957,6,5,1,1,0,3
2025-03-22 09:41:45.718435,USR011,104.49,Online Shopping,POS,27036.87,26932.38,0,2047.1109874999997,50172.31,-1942.6209874999997,0.0510177430020745,1610.4199918647946,0.25862068965517243,0.9733477789815818,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.5202569462173162,0.0038645795693225834,0.004088937141660363,9,5,1,0,0,3
2025-03-23 23:06:45.718435,USR011,1202.24,Grocery,POS,26809.97,25607.73,0,2041.8633416149069,51374.549999999996,-839.6233416149068,0.5885073051678609,1589.8361765426591,0.026030368763557486,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.20881767126717227,0.04484134665773003,0.04704645218862815,23,6,1,1,0,1
2025-03-24 20:23:45.718435,USR011,1360.93,Utilities,ATM,29994.22,28633.3,0,2037.6600493827161,52735.479999999996,-676.7300493827161,0.6675610288297329,1586.9593955211164,0.044876589379207174,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.16379621962350263,0.045371562535630676,0.053256361605893754,20,0,0,0,1,8
2025-03-24 20:26:45.718435,USR011,387.89,Utilities,POS,30543.19,30155.3,0,2027.538760736196,53123.369999999995,-1639.648760736196,0.1912164596052516,1586.5008070345782,0.9523809523809523,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.4398544041805402,0.01269930549803416,0.015179039409308434,20,0,0,0,0,8
2025-03-24 20:56:45.718435,USR011,225.51,Entertainment,ATM,28208.05,27982.54,0,2016.5507804878048,53348.88,-1791.0407804878048,0.1117741383170916,1602.7744948266336,0.6666666666666666,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.48592273437084255,0.007994242982305324,0.008824731695050516,20,0,0,0,1,7
2025-03-25 05:47:45.718435,USR011,35.7,Grocery,POS,32048.48,32012.78,0,2004.545624242424,53384.58,-1968.845624242424,0.017800642163643292,1539.5690952250059,0.10152284263959391,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.5397731454647043,0.0011139026280613602,0.0013970241741532682,5,1,0,1,0,1
2025-03-27 16:42:45.718435,USR011,184.47,Grocery,POS,32280.88,32096.41,0,1993.5813132530122,53569.049999999996,-1809.1113132530122,0.0924855751802584,1536.3569574975159,0.016689847009735744,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.4975660664992451,0.0057143512087895745,0.007218740879721382,16,3,0,0,0,1
2025-03-28 07:06:45.718435,USR011,844.12,Entertainment,POS,30061.64,29217.52,0,1986.6983113772455,54413.17,-1142.5783113772454,0.4246720919207917,1531.4836681489248,0.06493506493506493,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.31041879460595206,0.028078704997298972,0.03303238223771027,7,4,0,0,0,7
2025-03-29 21:56:45.718435,USR011,2085.19,Online Shopping,ATM,31032.62,28947.43,0,1987.2845714285716,56498.36,97.9054285714285,1.0487382087875894,1532.1361773667024,0.02510460251046025,0.9733477789815818,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,0.04168135657817465,0.06719132347434814,0.08159834279279139,21,5,1,0,1,3
2025-03-30 08:28:45.718435,USR011,161.21,Restaurant,ONLINE,31578.71,31417.5,0,1976.479396449704,56659.57,-1815.269396449704,0.08152297328074856,1531.5578330937778,0.08670520231213873,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.5041650895330327,0.005104860050963103,0.0063085228883823065,8,6,1,0,2,9
2025-03-30 15:53:45.718435,USR011,301.99,Electronics,ATM,27085.66,26783.67,0,1966.6294588235291,56961.56,-1664.6394588235291,0.15347910077569366,1533.0564029458676,0.11881188118811879,1.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.4642248288839949,0.01114903055600063,0.011817572278782785,15,6,1,0,1,6
2025-03-30 21:07:45.718435,USR011,1983.34,Grocery,ONLINE,27081.71,25098.37,0,1966.7271812865497,58944.9,16.612818713450224,1.0079344427733332,1537.0007885106265,0.16042780748663102,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,0.012785806449573237,0.07323270086339217,0.07761271500182472,21,6,1,0,2,1
2025-04-01 11:23:45.718435,USR011,1747.68,Grocery,POS,31627.41,29879.73,0,1965.4536511627907,1747.68,-217.77365116279066,0.8887471102950091,1531.7831889245008,0.025466893039049237,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.05407256707331528,0.05525665058724103,0.06839079015922082,11,1,0,0,0,1
2025-04-01 19:49:45.718435,USR011,94.84,Entertainment,ONLINE,29610.45,29515.6,0,1954.6408554913296,1842.52,-1859.8008554913297,0.04849561192879286,1543.4277789738496,0.10600706713780919,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.5229947180262607,0.0032028151272565173,0.003711310159011091,19,1,0,0,2,7
2025-04-02 15:43:45.718435,USR011,3110.59,Grocery,POS,30072.73,26962.14,0,1961.2842413793103,4953.110000000001,1149.3057586206899,1.5851882894465552,1553.8219084746283,0.04784688995215311,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,0.33259443563431457,0.10343213163116116,0.12172463377813485,15,2,0,0,0,1
2025-04-03 10:33:45.718435,USR011,1761.72,Entertainment,ONLINE,27642.74,25881.02,0,1960.1438742857144,6714.83,-198.42387428571442,0.8983124711549537,1551.8457385024294,0.05042016806722689,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.05008932187149336,0.06372943747843092,0.06894020806972816,10,3,0,0,2,7
2025-04-04 02:08:45.718435,USR011,4434.66,Utilities,POS,28022.02,23587.36,0,1974.2036249999999,11149.49,2460.4563749999998,2.2451659888989925,1608.623105185219,0.06030150753768843,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,0.7082422614445966,0.15825060967732957,0.1735385777072978,2,4,0,1,0,8
2025-04-05 04:56:45.718435,USR011,2485.68,Gas Station,ONLINE,30675.85,28190.16,0,1977.0933220338982,13635.17,508.58667796610166,1.2566040096855466,1616.166515181566,0.03597122302158273,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,0.15530314225322184,0.0810278760694139,0.09727044955768333,4,5,1,1,2,0
2025-04-06 19:00:45.718435,USR011,132.61,Entertainment,ATM,30615.58,30482.97,0,1966.7310561797751,13767.779999999999,-1834.1210561797752,0.06739233981368059,1624.0801343524124,0.025597269624573378,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.5122791075367441,0.004331313294953258,0.005189338255867364,19,6,1,0,1,7
2025-04-08 01:05:45.718435,USR011,4802.61,Electronics,ATM,31150.8,26348.19,0,1982.5739553072626,18570.39,2820.036044692737,2.421190289956221,1624.6108929270158,0.032171581769437,1.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,0.812632223838498,0.15416797745234626,0.18793731846023043,1,1,0,1,1,6
2025-04-08 07:23:45.718435,USR011,173.43,Gas Station,POS,28233.31,28059.88,0,1972.5231555555556,18743.82,-1799.0931555555555,0.08787837097922405,1640.5682838950663,0.136986301369863,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.500698190931447,0.006142526592645615,0.006786719958638691,7,1,0,0,0,0
2025-04-09 17:32:45.718435,USR011,613.45,Online Shopping,POS,29283.68,28670.23,0,1971.4291555555558,19357.27,-1357.9791555555557,0.3110124377710363,1625.0913434933789,0.02844950213371266,0.9733477789815818,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.3758614705820392,0.020947812986175707,0.024005727720849364,17,2,0,0,0,3
2025-04-12 05:21:45.718435,USR011,959.05,Restaurant,POS,27263.22,25062.68,0,1967.0240444444444,20316.32,-1007.9740444444444,0.4873162005857155,1619.1958858940077,0.01644286105782406,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.2778123579218072,0.03517613927704515,0.03752986090256839,5,5,1,1,0,9
2025-04-13 15:19:45.718435,USR011,9.59,Entertainment,ONLINE,29564.48,29554.89,0,1960.7393777777777,20325.91,-1951.1493777777778,0.00488851888718438,1621.5076814154115,0.02859866539561487,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.5471807332296311,0.00032436476593649077,0.0003752790428607798,15,6,1,0,2,7
2025-04-13 22:10:45.718435,USR011,246.97,Restaurant,ONLINE,27199.5,26952.53,0,1846.6326000000001,20572.88,-1599.6626,0.133668349432674,1618.817143669034,0.12738853503184713,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.479834383798827,0.00907961250712303,0.009664511492734807,22,6,1,1,2,9
2025-04-14 07:59:45.718435,USR011,3650.56,Online Shopping,ONLINE,31348.72,27698.17,0,1857.5190444444445,24223.44,1793.0409555555555,1.9642306119554664,1651.8481973810146,0.09244992295839753,0.9733477789815818,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,0.4857876629582309,0.11644633508688434,0.14285491790467658,7,0,0,0,2,3
2025-04-14 15:14:45.718435,USR011,51.37,Grocery,POS,30918.41,30867.04,0,1839.5981,24274.81,-1788.2281,0.027909406187043222,1652.4866167489395,0.12121212121212122,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.5353274579780556,0.0016614159196440034,0.0020102277822479937,15,0,0,0,0,1
2025-04-15 05:55:45.718435,USR011,1779.89,Entertainment,ATM,31882.66,30102.77,0,1848.0792666666666,26054.7,-68.18926666666653,0.9625817735810785,1652.5380524403429,0.06376195536663125,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.04493436707682778,0.05582451951877545,0.06965124250234342,5,1,0,1,1,7
2025-04-16 01:55:45.718435,USR011,2739.46,Healthcare,ONLINE,28729.12,25989.66,0,1785.8405444444443,28794.16,953.6194555555558,1.5331306470056283,1485.4006291705339,0.047619047619047616,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,0.22730228522461568,0.09535149870588776,0.10720145221641209,1,2,0,1,2,5
2025-04-16 14:03:45.000000,USR011,1306.96,Grocery,ONLINE,28971.76,27664.8,0,1785.6339333333333,30101.12,-478.67393333333325,0.7315208648039038,1363.067586884847,0.07614328900177314,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.17910788226896768,0.04510995845753046,0.0511443897661444,14,2,0,0,2,1
2025-04-17 05:22:45.718435,USR011,681.54,Healthcare,ATM,31547.85,30866.31,0,1769.530211111111,30782.66,-1087.990211111111,0.38493553836186384,1349.6312631389146,0.06128627800124045,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.35654386618089573,0.021602689162996434,0.026670248057490707,5,3,0,1,1,5
2025-04-18 09:09:45.718435,USR011,416.25,Healthcare,ONLINE,28685.035,29155.16,0,1761.9993777777777,31198.91,-1345.7493777777777,0.2361033164541862,1359.558637123629,0.034742327735958305,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.4318084758383985,0.014510544939375553,0.016288832282669405,9,4,0,0,2,5
2025-04-19 05:00:45.718435,USR011,2759.15,Healthcare,ATM,27117.06,24357.9,0,1773.007322222222,33958.06,986.1426777777781,1.5553205251395088,1385.7070677370957,0.047961630695443645,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,0.23288847454255543,0.10174584760119271,0.10797196779033584,5,5,1,1,1,5
2025-04-19 05:43:45.718435,USR011,2895.07,Restaurant,ATM,32232.83,29337.75,0,1782.7829333333334,36853.13,1112.2870666666668,1.6229945616701345,1401.8826178214329,0.5825242718446602,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,0.27144991954480874,0.0898146450483855,0.1132908340578684,5,5,1,1,1,9
2025-04-19 14:13:45.718435,USR011,2278.06,Entertainment,ONLINE,31423.75,29145.7,0,1788.5501,39131.19,489.5099,1.2729791694571726,1391.4986175694085,0.10526315789473684,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,0.09639991085704891,0.07249254170677571,0.08914579524290178,14,5,1,0,2,7
2025-04-19 15:05:45.718435,USR011,23479.17,Travel,ONLINE,26841.72,7047.8708,1,1913.2953777777777,62610.36,21565.87462222222,12.265176143953262,4231.238466431669,0.5357142857142857,0.7776772445585692,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,6.111301597523634,0.874694144259598,0.9187946240631424,15,5,1,0,2,2
2025-04-20 18:51:45.718435,USR011,2222.95,Healthcare,POS,28852.56,26629.61,0,1915.7408777777778,64833.31,307.20912222222205,1.1597550956273408,4212.881107210919,0.03476245654692932,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,0.08076482231912818,0.07704248626512637,0.08698921254717105,18,6,1,0,0,5
2025-04-20 18:51:45.718435,USR011,25553.318000000007,Healthcare,POS,28852.56,26629.61,0,2054.181811111111,90386.628,23499.136188888897,12.433604590041059,5962.401025851142,1.0,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,6.699751744878946,0.8856209770995331,0.9999608676701918,18,6,1,0,0,5
2025-04-20 22:08:45.718435,USR011,2893.01,Unknown,ATM,29847.24,26954.23,0,2069.809144444444,93279.638,823.2008555555562,1.3970432802855601,5959.18443376736,0.23346303501945526,0.43048811653462815,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,0.270865483283003,0.09692397273675098,0.11321022145846348,22,6,1,1,1,10
2025-04-21 15:59:45.718435,USR011,802.55,Restaurant,ONLINE,26929.02,26126.46,0,2066.608366666667,94082.18800000001,-1264.0583666666669,0.38815377850973093,5949.082841973708,0.05305039787798408,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.3222124914036542,0.02980131466668053,0.03140565128758278,15,0,0,0,2,9
2025-04-21 22:27:45.718435,USR011,616.96,Electronics,ATM,29708.8,29091.84,0,2062.1147,94699.148,-1445.1547,0.29904299552516395,5944.0454783955975,0.13392857142857142,1.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.3748656592815838,0.020766211822361647,0.024143082198476197,22,0,0,1,1,6
2025-04-22 02:45:45.718435,USR011,128.68,Utilities,ONLINE,29126.69,28998.01,0,2062.3217555555552,94827.82800000001,-1933.6417555555552,0.062365454953172125,5966.981257722602,0.18867924528301888,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.5133940757449463,0.004417789395588872,0.005035548199721079,2,1,0,1,2,8
2025-04-24 19:50:45.718435,USR011,1254.76,Online Shopping,POS,28744.63,27489.87,0,2063.517588888889,96082.588,-808.7575888888889,0.6077739452320696,5971.683762172776,0.015132408575031528,0.9733477789815818,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.1939173836603569,0.043650460957021985,0.04910168215015559,19,3,0,0,0,3
2025-04-25 06:55:45.718435,USR011,2824.3,Entertainment,ATM,27815.28,24990.99,0,1977.460311111111,98906.888,846.8396888888892,1.427524213722469,5944.348195589715,0.08275862068965517,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,0.2513719805894713,0.10153406566226686,0.11052143907734104,6,4,0,1,1,7
2025-04-25 10:26:45.718435,USR011,362.93,Grocery,ATM,31922.35,31559.42,0,1951.6725333333336,99269.818,-1588.7425333333335,0.1858632176181922,5967.461408669352,0.22140221402214022,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.4469357289837792,0.011368794315132968,0.014202296457295394,10,4,0,0,1,1
2025-04-26 01:03:45.718435,USR011,319.79,Gas Station,ONLINE,29912.88,29593.08,0,1943.2014777777779,99589.60800000001,-1623.411477777778,0.16448398154985458,5984.759714937855,0.064034151547492,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.4591748456509158,0.01069035511274365,0.012514127749369008,1,5,1,1,2,0
2025-04-27 02:42:45.718435,USR011,1206.1,Electronics,POS,30072.7,28866.6,0,1949.8611777777778,100795.708,-743.7611777777779,0.6182397875044425,5988.881222569555,0.0375234521575985,1.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.20772256254359447,0.040104809185434444,0.04719750298168785,2,6,1,1,0,6
2025-04-27 14:55:45.718435,USR011,1174.71,Grocery,POS,31378.72,26706.25,0,1949.7034555555554,101970.418,-774.9934555555553,0.6021981437795965,5997.451186352571,0.07566204287515763,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.21662812286305244,0.03743532447070911,0.045969139149008,14,6,1,0,0,1
2025-04-27 20:40:45.718435,USR011,109.81,Gas Station,POS,26525.12,26415.31,0,1944.3578444444445,102080.228,-1834.5478444444445,0.056447198294954086,5997.821231772516,0.14814814814814814,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,-0.5187476253858566,0.004139693253291473,0.004297121136240066,20,6,1,0,0,0
2025-04-28 03:50:45.718435,USR011,2411.34,Grocery,POS,29875.93,27464.59,0,1949.6116222222222,104491.568,461.72837777777795,1.2361968792398028,5988.147523690871,0.12244897959183672,0.0,1938.27304743833,3523.7641781073726,25553.318000000007,7.354,29511.942893738138,0.1342123695820366,0.08070909561323737,0.09436135215974066,3,0,0,1,0,1
